languageType,languageCode,languageName,tipSheetNumber,title
2,th,ภาษาไทย/Thai,10,การเรียนรู้ผ่านการเล่น
2,th,ภาษาไทย/Thai,11,Tip Sheet Number 11
2,th,ภาษาไทย/Thai,12,Tip Sheet Number 12
1,asm,Assamese/ অসমীয়া,1,Tip Sheet Number 1
1,asm,Assamese/ অসমীয়া,2,Tip Sheet Number 2
1,asm,Assamese/ অসমীয়া,3,Tip Sheet Number 3
1,asm,Assamese/ অসমীয়া,4,Tip Sheet Number 4
1,asm,Assamese/ অসমীয়া,5,Tip Sheet Number 5
1,asm,Assamese/ অসমীয়া,6,Tip Sheet Number 6
2,asm, অসমীয়া/Assamese,1,Tip Sheet Number 1
2,asm, অসমীয়া/Assamese,2,Tip Sheet Number 2
2,asm, অসমীয়া/Assamese,3,Tip Sheet Number 3
2,asm, অসমীয়া/Assamese,4,Tip Sheet Number 4
2,asm, অসমীয়া/Assamese,5,Tip Sheet Number 5
2,asm, অসমীয়া/Assamese,6,Tip Sheet Number 6
1,sin,Sinhala/සිංහල,1,ld
1,sin,Sinhala/සිංහල,2,Okd;aulj isàu
1,sin,Sinhala/සිංහල,3,iels<a
1,sin,Sinhala/සිංහල,4,whym;a yeisÍu
1,sin,Sinhala/සිංහල,5,ikaiqkaj isg wd;;sh l<3,sn,Isishona/ShonadlrKh lr.kak
1,sin,Sinhala/සිංහල,6,COVID - 19 .ek l:dny lsÍu
2,sin,සිංහල/Sinhala,1,ld
2,sin,සිංහල/Sinhala,2,Okd;aulj isàu
2,sin,සිංහල/Sinhala,3,iels<a
2,sin,සිංහල/Sinhala,4,whym;a yeisÍu
2,sin,සිංහල/Sinhala,5,ikaiqkaj isg wd;;sh l<3,sn,Isishona/ShonadlrKh lr.kak
2,sin,සිංහල/Sinhala,6,COVID - 19 .ek l:dny lsÍu
1,bur,Burmese/မြန်မာစာ မြန်မာစကား,1,တစ်ယောက်ချင်းစီ တွေ့တဲ့အချိန်
1,bur,Burmese/မြန်မာစာ မြန်မာစကား,2,အကောင်းမြင်စိတ်ရှိပါ။
1,bur,Burmese/မြန်မာစာ မြန်မာစကား,3,ဖြဲ.စည္းတည္ေဆာက္ပါ။
1,bur,Burmese/မြန်မာစာ မြန်မာစကား,4,ဆိုုး၀ါးေသာ အျပဳအမူ၊ အက်င့္
1,bur,Burmese/မြန်မာစာ မြန်မာစကား,5,စိတ်ကိုတည်ငြိမ်အောင်ထားပါ။ စိတ်ဖိစီးမှုကို ဖြေရှင်းဖို့ကြိုးစားပါ။
1,bur,Burmese/မြန်မာစာ မြန်မာစကား,6,ကိုဗစ်နိုင်တင်း အကြောင်းပြောဆိုဆွေးနွေးခြင်း
1,bur,Burmese/မြန်မာစာ မြန်မာစကား,7,Tip Sheet Number 7
1,bur,Burmese/မြန်မာစာ မြန်မာစကား,8,Tip Sheet Number 8
1,bur,Burmese/မြန်မာစာ မြန်မာစကား,9,Tip Sheet Number 9
1,bur,Burmese/မြန်မာစာ မြန်မာစကား,10,Tip Sheet Number 10
1,bur,Burmese/မြန်မာစာ မြန်မာစကား,11,Tip Sheet Number 11
1,bur,Burmese/မြန်မာစာ မြန်မာစကား,12,Tip Sheet Number 12
2,bur,မြန်မာစာ မြန်မာစကား/Burmese,1,တစ်ယောက်ချင်းစီ တွေ့တဲ့အချိန်
2,bur,မြန်မာစာ မြန်မာစကား/Burmese,2,အကောင်းမြင်စိတ်ရှိပါ။
2,bur,မြန်မာစာ မြန်မာစကား/Burmese,3,ဖြဲ.စည္းတည္ေဆာက္ပါ။
2,bur,မြန်မာစာ မြန်မာစကား/Burmese,4,ဆိုုး၀ါးေသာ အျပဳအမူ၊ အက်င့္
2,bur,မြန်မာစာ မြန်မာစကား/Burmese,5,စိတ်ကိုတည်ငြိမ်အောင်ထားပါ။ စိတ်ဖိစီးမှုကို ဖြေရှင်းဖို့ကြိုးစားပါ။
2,bur,မြန်မာစာ မြန်မာစကား/Burmese,6,ကိုဗစ်နိုင်တင်း အကြောင်းပြောဆိုဆွေးနွေးခြင်း
2,bur,မြန်မာစာ မြန်မာစကား/Burmese,7,Tip Sheet Number 7
2,bur,မြန်မာစာ မြန်မာစကား/Burmese,8,Tip Sheet Number 8
2,bur,မြန်မာစာ မြန်မာစကား/Burmese,9,Tip Sheet Number 9
2,bur,မြန်မာစာ မြန်မာစကား/Burmese,10,Tip Sheet Number 10
2,bur,မြန်မာစာ မြန်မာစကား/Burmese,11,Tip Sheet Number 11
2,bur,မြန်မာစာ မြန်မာစကား/Burmese,12,Tip Sheet Number 12
1,el,Greek/Ελληνικά,1,Χρόνος Ένας-προς-Ένα
1,el,Greek/Ελληνικά,2,Να είστε θετικοί
1,el,Greek/Ελληνικά,3,Αποκτήστε καινούργιες συνήθειες!
1,el,Greek/Ελληνικά,4,Κακή συμπεριφορά
1,el,Greek/Ελληνικά,5,Να είστε Ήρεμοι και να Διαχειρίζεστε το άγχος
1,el,Greek/Ελληνικά,6,Μιλώντας για τον κορωνοϊό
1,el,Greek/Ελληνικά,7,Κρατήστε τα παιδιά ασφαλή στο διαδίκτυο
1,el,Greek/Ελληνικά,8,Οικογενειακός προϋπολογισμούς σε καιρούς οικονομικών δυσκολιών
1,el,Greek/Ελληνικά,9,Οικογενειακή αρμονία στο σπίτι
1,el,Greek/Ελληνικά,10,Μαθαίνοντας μέσα από το παιχνίδι
1,el,Greek/Ελληνικά,11,Όταν θυμώνουμε
1,el,Greek/Ελληνικά,12,Γονείς που ζουν σε σπίτια ή κοινότητες με συνωστισμό
2,el,Ελληνικά/Greek,1,Χρόνος Ένας-προς-Ένα
2,el,Ελληνικά/Greek,2,Να είστε θετικοί
2,el,Ελληνικά/Greek,3,Αποκτήστε καινούργιες συνήθειες!
2,el,Ελληνικά/Greek,4,Κακή συμπεριφορά
2,el,Ελληνικά/Greek,5,Να είστε Ήρεμοι και να Διαχειρίζεστε το άγχος
2,el,Ελληνικά/Greek,6,Μιλώντας για τον κορωνοϊό
2,el,Ελληνικά/Greek,7,Κρατήστε τα παιδιά ασφαλή στο διαδίκτυο
2,el,Ελληνικά/Greek,8,Οικογενειακός προϋπολογισμούς σε καιρούς οικονομικών δυσκολιών
2,el,Ελληνικά/Greek,9,Οικογενειακή αρμονία στο σπίτι
2,el,Ελληνικά/Greek,10,Μαθαίνοντας μέσα από το παιχνίδι
2,el,Ελληνικά/Greek,11,Όταν θυμώνουμε
2,el,Ελληνικά/Greek,12,Γονείς που ζουν σε σπίτια ή κοινότητες με συνωστισμό
1,ghe,Gheba,1,Tip Sheet Number 1
1,ghe,Gheba,2,Tip Sheet Number 2
1,ghe,Gheba,3,Tip Sheet Number 3
1,ghe,Gheba,4,Tip Sheet Number 4
1,ghe,Gheba,5,Tip Sheet Number 5
1,ghe,Gheba,6,Tip Sheet Number 6
1,ga,Irish/Gaeilge,1,Am ar leith le gach gasúr
1,ga,Irish/Gaeilge,2,Coinnigh dearfach!
1,ga,Irish/Gaeilge,3,Leag amach struchtúr!
1,ga,Irish/Gaeilge,4,Nuair a bhíonn gasúir dána
1,ga,Irish/Gaeilge,5,Tip Sheet Number 5
1,ga,Irish/Gaeilge,6,Ag labhairt faoi Covid-19
3,ga,Gaeilge/Irish,1,Am ar leith le gach gasúr
3,ga,Gaeilge/Irish,2,Coinnigh dearfach!
3,ga,Gaeilge/Irish,3,Leag amach struchtúr!
3,ga,Gaeilge/Irish,4,Nuair a bhíonn gasúir dána
3,ga,Gaeilge/Irish,5,Tip Sheet Number 5
3,ga,Gaeilge/Irish,6,Ag labhairt faoi Covid-19
1,he,Hebrew/עִבְרִית‎,1,זמן איכות אחד-על-אחד
1,he,Hebrew/עִבְרִית‎,2,שימוש במילים חיוביות
1,he,Hebrew/עִבְרִית‎,3,שמירה על סדר יום קבוע
1,he,Hebrew/עִבְרִית‎,4,התנהגות בעייתית
1,he,Hebrew/עִבְרִית‎,5,והתמודדות עם לחץ
1,he,Hebrew/עִבְרִית‎,6,על וירוס הקורונה
2,he,עִבְרִית‎/Hebrew,1,זמן איכות אחד-על-אחד
2,he,עִבְרִית‎/Hebrew,2,שימוש במילים חיוביות
2,he,עִבְרִית‎/Hebrew,3,שמירה על סדר יום קבוע
2,he,עִבְרִית‎/Hebrew,4,התנהגות בעייתית
2,he,עִבְרִית‎/Hebrew,5,והתמודדות עם לחץ
2,he,עִבְרִית‎/Hebrew,6,על וירוס הקורונה
1,nep,Nepali/नेपाली,1,एक - मा - एक ( बालबालिका सँग प्रत्यक्ष ) बिताउने समय
1,nep,Nepali/नेपाली,2,सकारात्मक बनाउँदै
1,nep,Nepali/नेपाली,3,संरचना / तालिका मिलाउनु होस्
1,nep,Nepali/नेपाली,4,खराब बानी
1,nep,Nepali/नेपाली,5,शान्त (धैर्य) रहनु होस् र तनावलाई व्यवस्थापन गर्नुहोस् ।
1,nep,Nepali/नेपाली,6,COVID - 19 बारे जानकारी दिने
1,nep,Nepali/नेपाली,7,बालबालिकालाई अनलाइनमा सुरक्षित राख्नुहोस् ।
1,nep,Nepali/नेपाली,8,आर्थिक तनावको बेला पारिवारिक बजेट
1,nep,Nepali/नेपाली,9,घरमा पारिवारिक सहिष्णुता ( मेलमिलाप )
1,nep,Nepali/नेपाली,10,खेलबाट सिकाई
1,nep,Nepali/नेपाली,11,जब हामी क्रोधित हुन्छौँ
1,nep,Nepali/नेपाली,12,खचाखच घरहरू र समुदायहरू भएको बेला अभिभावकको जिम्मेवारी
2,nep,नेपाली/Nepali,1,एक - मा - एक ( बालबालिका सँग प्रत्यक्ष ) बिताउने समय
2,nep,नेपाली/Nepali,2,सकारात्मक बनाउँदै
2,nep,नेपाली/Nepali,3,संरचना / तालिका मिलाउनु होस्
2,nep,नेपाली/Nepali,4,खराब बानी
2,nep,नेपाली/Nepali,5,शान्त (धैर्य) रहनु होस् र तनावलाई व्यवस्थापन गर्नुहोस् ।
2,nep,नेपाली/Nepali,6,COVID - 19 बारे जानकारी दिने
2,nep,नेपाली/Nepali,7,बालबालिकालाई अनलाइनमा सुरक्षित राख्नुहोस् ।
2,nep,नेपाली/Nepali,8,आर्थिक तनावको बेला पारिवारिक बजेट
2,nep,नेपाली/Nepali,9,घरमा पारिवारिक सहिष्णुता ( मेलमिलाप )
2,nep,नेपाली/Nepali,10,खेलबाट सिकाई
2,nep,नेपाली/Nepali,11,जब हामी क्रोधित हुन्छौँ
2,nep,नेपाली/Nepali,12,खचाखच घरहरू र समुदायहरू भएको बेला अभिभावकको जिम्मेवारी
1,ur,Urdu/اُردُو,1,Tips Number 1
1,ur,Urdu/اُردُو,2,سوچ کو مثبت رکھیں
1,ur,Urdu/اُردُو,3,ﺑﺎﻗﺎﺋدﮔﯽ اﺧﺗﯾﺎر ﮐرﯾں
1,ur,Urdu/اُردُو,4,ﺑرا ر وﯾه
1,ur,Urdu/اُردُو,5,ﭘرﺳﮑون رﮨﯾں اور ذﮨﻧﯽ دﺑﺎؤ ﭘر ﻗﺎﺑو رﮐﮭﯾں
1,ur,Urdu/اُردُو,6,ﮐووﯾڈ-19 ﮐﮯ ﺑﺎرے ﻣﯾں ﮔﻔﺗﮕو ﮐرﯾں
1,ur,Urdu/اُردُو,7,بچوں کو آن لائن محفوظ رکھنا
1,ur,Urdu/اُردُو,8,معاشی تناؤ کے اوقات میں فیملی کا بجٹ
1,ur,Urdu/اُردُو,9,گھر میں خاندانی ہم آہنگی
1,ur,Urdu/اُردُو,10,کھیل کے ذریعے سیکھنا
1,ur,Urdu/اُردُو,11,جب ہم ناراض ہوجاتے ہیں
1,ur,Urdu/اُردُو,12,بھیڑ بھاڑ والے گھروں اور معاشروں میں والدین بننا
2,ur,اُردُو/Urdu,1,Tips Number 1
2,ur,اُردُو/Urdu,2,سوچ کو مثبت رکھیں
2,ur,اُردُو/Urdu,3,ﺑﺎﻗﺎﺋدﮔﯽ اﺧﺗﯾﺎر ﮐرﯾں
2,ur,اُردُو/Urdu,4,ﺑرا ر وﯾه
2,ur,اُردُو/Urdu,5,ﭘرﺳﮑون رﮨﯾں اور ذﮨﻧﯽ دﺑﺎؤ ﭘر ﻗﺎﺑو رﮐﮭﯾں
2,ur,اُردُو/Urdu,6,ﮐووﯾڈ-19 ﮐﮯ ﺑﺎرے ﻣﯾں ﮔﻔﺗﮕو ﮐرﯾں
2,ur,اُردُو/Urdu,7,بچوں کو آن لائن محفوظ رکھنا
2,ur,اُردُو/Urdu,8,معاشی تناؤ کے اوقات میں فیملی کا بجٹ
2,ur,اُردُو/Urdu,9,گھر میں خاندانی ہم آہنگی
2,ur,اُردُو/Urdu,10,کھیل کے ذریعے سیکھنا
2,ur,اُردُو/Urdu,11,جب ہم ناراض ہوجاتے ہیں
2,ur,اُردُو/Urdu,12,بھیڑ بھاڑ والے گھروں اور معاشروں میں والدین بننا
1,ar,Arabic/العربية,15,هل أنت والد لرضيع
1,ar,Arabic/العربية,14,نصائح لأهالي المراهقين
1,ar,Arabic/العربية,13,نصائح للأطفال ذوي الاحتياجات الخاصة 
1,ar,Arabic/العربية,3,التنظیم والترتیب
1,ar,Arabic/العربية,2,حافـِظ على   الإیجابیة
1,ar,Arabic/العربية,1,وقت  خاص واحد لو احد
1,ar,Arabic/العربية,4,   ك ن مستعداً للتحدث عن COVID-19
1,ar,Arabic/العربية,5,حافظ على ھدوءك وتعامل مع القلق والتوتر
1,ar,Arabic/العربية,6,سلوك/تصرف  سيء
1,ar,Arabic/العربية,9,إندماج الأسري في البیت
1,ar,Arabic/العربية,8,المیزانیة الأسریة في أوقات الأزمات
1,ar,Arabic/العربية,7,الحفاظ على أمان الأطفال في الشبكة
1,ar,Arabic/العربية,12,والدیة في بیوت ومجتمعات مزدحمة
1,ar,Arabic/العربية,11,عندما نغضب
1,ar,Arabic/العربية,10,التعلّم عن طریق اللعب
2,ar,العربية/Arabic,15,هل أنت والد لرضيع
2,ar,العربية/Arabic,14,نصائح لأهالي المراهقين
2,ar,العربية/Arabic,13,نصائح للأطفال ذوي الاحتياجات الخاصة 
2,ar,العربية/Arabic,3,التنظیم والترتیب
2,ar,العربية/Arabic,2,حافـِظ على   الإیجابیة
2,ar,العربية/Arabic,1,وقت  خاص واحد لو احد
2,ar,العربية/Arabic,4,   ك ن مستعداً للتحدث عن COVID-19
2,ar,العربية/Arabic,5,حافظ على ھدوءك وتعامل مع القلق والتوتر
2,ar,العربية/Arabic,6,سلوك/تصرف  سيء
2,ar,العربية/Arabic,9,إندماج الأسري في البیت
2,ar,العربية/Arabic,8,المیزانیة الأسریة في أوقات الأزمات
2,ar,العربية/Arabic,7,الحفاظ على أمان الأطفال في الشبكة
2,ar,العربية/Arabic,12,والدیة في بیوت ومجتمعات مزدحمة
2,ar,العربية/Arabic,11,عندما نغضب
2,ar,العربية/Arabic,10,التعلّم عن طریق اللعب
1,hu,Hungarian,1,Időtöltés együtt
1,hu,Hungarian,2,Maradjon pozitív
1,hu,Hungarian,3,Tervezze meg a napját!
1,hu,Hungarian,4,Rossz Viselkedés
1,hu,Hungarian,5,Maradjon Nyugodt és Uralja a Stresszt
1,hu,Hungarian,6,Beszélgetés a COVID-19-ról
1,id,Bahasa Indonesia,1,Waktunya Berbicara Berdua
1,id,Bahasa Indonesia,2,Tetap Positif
1,id,Bahasa Indonesia,3,Membuat Str3,sn,Isishona/Shonatur
1,id,Bahasa Indonesia,4,Perilaku yang Bur3,sn,Isishona/Shona
1,id,Bahasa Indonesia,5,Tetap Tenang dan Kelola Stres
1,id,Bahasa Indonesia,6,Berbicara tentang
1,lg,Luganda,1,Obudde bw'okubeera n'omwana nga oli naye mwekanamweka
1,lg,Luganda,2,Okusigala nga olina esubi
1,lg,Luganda,3,Kikole wagulu
1,lg,Luganda,4,Eneyisa embi
1,lg,Luganda,5,Sigala ngoli m3,sn,Isishona/Shonaakamu era osobole okufuga ebirowoozo ebingi
1,lg,Luganda,6,Okwogera ku COVID-19
1,ms,Bahasa Melayu,1,Masa bersama anak-anak
1,ms,Bahasa Melayu,2,Kekal positif
1,ms,Bahasa Melayu,3,Tetapkan rutin
1,ms,Bahasa Melayu,4,Sentiasa tenang dan tangani stres
1,ms,Bahasa Melayu,5,Tingkah laku nakal
1,ms,Bahasa Melayu,6,Bercakap tentang COVID-19
1,ms,Bahasa Melayu,7,Tip Sheet Number 7
1,ms,Bahasa Melayu,8,Tip Sheet Number 8
1,ms,Bahasa Melayu,9,Tip Sheet Number 9
1,ms,Bahasa Melayu,10,Tip Sheet Number 10
1,ms,Bahasa Melayu,11,Tip Sheet Number 11
1,ms,Bahasa Melayu,12,Tip Sheet Number 12
1,ms,Bahasa Melayu,13,Tip Sheet Number 13
1,ms,Bahasa Melayu,14,Tip Sheet Number 14
1,ms,Bahasa Melayu,15,Tip Sheet Number 15
1,nd,Ndebele/Isindebele,1,Isikhathi sokuxoxisana libabili
1,nd,Ndebele/Isindebele,2,Cabanga okuhle ngaso sonke isikhathi
1,nd,Ndebele/Isindebele,3,Hlelani okokwenza
1,nd,Ndebele/Isindebele,4,3,sn,Isishona/Shonaungaziphathi okuhle
1,nd,Ndebele/Isindebele,5,Uzithobe unanzelele ok3,sn,Isishona/Shona3,sn,Isishona/Shonahathazayo / istress
1,nd,Ndebele/Isindebele,6,3,sn,Isishona/Shonauxoxisana ngeCOVID-19
3,nd,Isindebele/Ndebele,1,Isikhathi sokuxoxisana libabili
3,nd,Isindebele/Ndebele,2,Cabanga okuhle ngaso sonke isikhathi
3,nd,Isindebele/Ndebele,3,Hlelani okokwenza
3,nd,Isindebele/Ndebele,4,3,sn,Isishona/Shonaungaziphathi okuhle
3,nd,Isindebele/Ndebele,5,Uzithobe unanzelele ok3,sn,Isishona/Shona3,sn,Isishona/Shonahathazayo / istress
3,nd,Isindebele/Ndebele,6,3,sn,Isishona/Shonauxoxisana ngeCOVID-19
1,pt,Portuguese,1,tempo de qualidade
1,pt,Portuguese,2,Manter uma atitude positive
1,pt,Portuguese,3,Organização total!
1,pt,Portuguese,4,Mau comportamento
1,pt,Portuguese,5,Manter a calma e gerir o stress
1,pt,Portuguese,6,Conversar sobre o COVID-19
1,pt,Portuguese,7,Como manter as crianças seguras na Internet
1,pt,Portuguese,8,Orçamento Familiar em Tempos de Stress Financeiro
1,pt,Portuguese,9,Harmonia familiar no lar
1,pt,Portuguese,10,Aprender Através de Jogos
1,pt,Portuguese,11,Quando Ficamos Irritados
1,pt,Portuguese,12,Cuidados parentais em Casas e Comunidades Sobrelotadas
1,pt,Portuguese,13,Dicas para Crianças Portadoras de Deficiências
1,pt,Portuguese,14,Dicas para pais de adolescentes
1,pt,Portuguese,15,É Pai/Mãe de um Novo Bebé
1,pt,Portuguese,16,Educação e aprendizagem remota
1,rw,kinyarwanda,1,Igihe cy'umubyeyi n'Umwna
1,rw,kinyarwanda,2,Gumana Intumbero nziza
1,rw,kinyarwanda,3,Shyiraho umuteguro!
1,rw,kinyarwanda,4,Imyitwarire mibi
1,rw,kinyarwanda,5,Tuza kandi Ugenzure Guhangayika
1,rw,kinyarwanda,6,Kuvuga ibijyanye na COVID-19
1,rw,kinyarwanda,7,Rinda abana ku imbuga nkoranyambaga!
1,rw,kinyarwanda,8,Bije y'umuryango
1,rw,kinyarwanda,9,Imigenderanire mu muryango
1,rw,kinyarwanda,10,Igira mu g3,sn,Isishona/Shonaina
1,rw,kinyarwanda,11,Iyo turakeye…
1,rw,kinyarwanda,12,Kurere mu gihe urugo rwuzuye abantu?
1,sn,Shona/Isishona,1,Nguva yakaringana neumwe neumwe mumhuri
1,sn,Shona/Isishona,2,Kuchengetedza tariro
1,sn,Shona/Isishona,3,Ivai nehurongwa wakajeka
1,sn,Shona/Isishona,4,Hunhu hwakaipa
1,sn,Shona/Isishona,5,Gadzikanai nekugona kusanetsekana mupfungwa
1,sn,Shona/Isishona,6,Kutaura nezve COVID-19
3,sn,Isishona/Shona,1,Nguva yakaringana neumwe neumwe mumhuri
3,sn,Isishona/Shona,2,Kuchengetedza tariro
3,sn,Isishona/Shona,3,Ivai nehurongwa wakajeka
3,sn,Isishona/Shona,4,Hunhu hwakaipa
3,sn,Isishona/Shona,5,Gadzikanai nekugona kusanetsekana mupfungwa
3,sn,Isishona/Shona,6,Kutaura nezve COVID-19
1,sr,Serbian,2,Будите позитивни
1,sr,Serbian,3,Направите план!
1,sr,Serbian,4,Лоше понашање
1,sr,Serbian,5,Останите смирени и контролишите стрес
1,sr,Serbian,6,Када говоримо о COVID-19
1,sw-tz,Kiswahili (Tanzania),1,Wakati wa moja kwa moja
1,sw-tz,Kiswahili (Tanzania),2,Kuweka chanya
1,sw-tz,Kiswahili (Tanzania),3,Muundo!
1,sw-tz,Kiswahili (Tanzania),4,Tabia mbaya
1,sw-tz,Kiswahili (Tanzania),5,Tulia ili 3,sn,Isishona/Shonaabiliane na msongo
1,sw-tz,Kiswahili (Tanzania),6,Mazungumzo kuhusu COVID-19
1,xh,Xhosa/isiXhosa,1,Ixesha Lomnye Nomnye
1,xh,Xhosa/isiXhosa,2,Yigcine ilungilee
1,xh,Xhosa/isiXhosa,3,Ulwakhiwo PheZulu
1,xh,Xhosa/isiXhosa,4,Isimilo esingalunganga
1,xh,Xhosa/isiXhosa,5,Hlala uzolile kwaye ululawule uxinzelelo
1,xh,Xhosa/isiXhosa,6,Ukuthetha malunga ne COVID-19
3,xh,isiXhosa/Xhosa,1,Ixesha Lomnye Nomnye
3,xh,isiXhosa/Xhosa,2,Yigcine ilungilee
3,xh,isiXhosa/Xhosa,3,Ulwakhiwo PheZulu
3,xh,isiXhosa/Xhosa,4,Isimilo esingalunganga
3,xh,isiXhosa/Xhosa,5,Hlala uzolile kwaye ululawule uxinzelelo
3,xh,isiXhosa/Xhosa,6,Ukuthetha malunga ne COVID-19
1,kdj,Nyakarimojong,1,Aŋolo saa daadaŋ kaapei aŋipeipei
1,kdj,Nyakarimojong,2,Kitojoikinite
1,kdj,Nyakarimojong,3,Kinapanak etic ejok!
1,kdj,Nyakarimojong,4,ŋipitesyo ŋulu aronok.
1,kdj,Nyakarimojong,5,Kisilite itopedoria ŋuna ikitokadakinete
1,kdj,Nyakarimojong,6,Akirworwo ŋuna ke ECOVID-19
1,jmn,Makury Naga,1,Tsokzüglë khat zang yëng tengsüg achit peitdei
1,jmn,Makury Naga,2,Tsügteng (atsüg pü la ngu chüvt) peit ney
1,jmn,Makury Naga,3,Niküv khat teng jaa tsüg jongmëchong ney
1,jmn,Makury Naga,4,Amëtsüg leilabala
1,jmn,Makury Naga,5,Kengsügzë leng khëlë lengtüt o she a loknüng ney
1,jmn,Makury Naga,6,COVID-19 leila shügthëngëtdei
1,kac,Jingpho,1,Ma langai hkrai hpe laksan aten jaw u
1,kac,Jingpho,2,Mai kaja ai hku mu ya u
1,kac,Jingpho,3,Lani mi hpe tup hkrak hparn u
1,kac,Jingpho,4,N kaja ai sat lawat
1,kac,Jingpho,5,Myit hpe zim sha tawn u. Myit tsinyam hpe hkang u
1,kac,Jingpho,6,COVID-19 a lam tsun dan ai lam
1,hil,Hiligaynon (Ilonggo),1,One-on-One Time
1,hil,Hiligaynon (Ilonggo),2,Ang paghambal sang mga positibo nga bagay
1,hil,Hiligaynon (Ilonggo),3,Pagtukod sang kahimusan
1,hil,Hiligaynon (Ilonggo),4,Ang pagpasawy sang bata
1,hil,Hiligaynon (Ilonggo),5,Pagpakalma kag pagdumala sang stress
1,hil,Hiligaynon (Ilonggo),6,Ang pagsugilanon parte sa COVID 19
1,tsn,Setswana,1,Nako ya bana ka bonosi
1,tsn,Setswana,2,Dira gore onne le bomolemo
1,tsn,Setswana,3,Ithulaganye!
1,tsn,Setswana,4,Maitshwaro a a sa siamang
1,tsn,Setswana,5,Ritibatsa maikutlo o le kgatelelo maikutlo
1,tsn,Setswana,6,Go bua ka COVID-19
1,tsn,Setswana,7,Go babalela bana fa ba le mo maranyanong.
1,tsn,Setswana,8,Tekanyetso kabo ya  madi ya malwapa mo dinakong tsa kgatelelo maikutlo ee bakwang ke madi
1,tsn,Setswana,9,Kutlwana ya balelwapa mo lelwapeng
1,tsn,Setswana,10,Go ithuta ka go tshameka
1,tsn,Setswana,11,Fa re ga lefa.
1,tsn,Setswana,12,Thuto le kgodiso ya ngwana kwa malwapeng a a leng mosuke.
1,vu,Vanuatu,1,Yu mo pikinini
1,vu,Vanuatu,2,Kipim wan atitud we i positiv
1,vu,Vanuatu,3,Putumap wan strakja!
1,vu,Vanuatu,4,Rabis fasin
1,vu,Vanuatu,5,No Wari tumas mo Kontrolem yu
1,vu,Vanuatu,6,Tokbaot COVID-19
1,nyn,Runyankore,1,Omuntu ha muntu-omurundi gumwe
1,nyn,Runyankore,2,Oguma nohura kurungi (Okwegaramu amaani)
1,nyn,Runyankore,3,Tonguna Eniragiro
1,nyn,Runyankore,4,Emichwe emiibi
1,nyn,Runyankore,5,Oyikikane kandi ojezeho kwehara okwelaligirira
1,nyn,Runyankore,6,Okugamba aha bulwire bwa COVID-19
1,ss,Swati,1,Kucitsa sikhatsi kanye kanye
1,ss,Swati,2,Kugcine Kukahle
1,ss,Swati,3,Yenta luhlelo lolufaka imisebenti nesikhatsi!
1,ss,Swati,4,Sento Lesibi
1,ss,Swati,5,Yehlisa umoya unciphise kukhatsateka
1,ss,Swati,6,Kukhuluma nge COVID-19
1,sw-ke,Kiswahili(Kenya),1,Wakati wa moja kwa moja
1,sw-ke,Kiswahili(Kenya),2,Kuweka chanya
1,sw-ke,Kiswahili(Kenya),3,Muundo juu!
1,sw-ke,Kiswahili(Kenya),4,Tabia mbaya
1,sw-ke,Kiswahili(Kenya),5,Tulia ili uwezane na msongo
1,sw-ke,Kiswahili(Kenya),6,Mazungumzo kuhusu COVID-19
1,likhy,Likhy,1,"Sanu, capa laung laung nong hai vaeng nong aung saidi"
1,likhy,Likhy,2,Akahawi nang nung naw/ dong vaw
1,likhy,Likhy,3,Akatyi tei akahawi nang khai bau
1,likhy,Likhy,6,COVID-19 phying thui vaw di
1,likhy,Likhy,5,Alung tynhu nong khai. Alungkhe aha y saidi thung ying alawi heng sa bau
1,likhy,Likhy,4,Akahawi y sa saidi
1,ch,Chichewa,1,Nthawi ya nokha ndi ana anu
1,ch,Chichewa,2,Kukhala Olimbikitsa
1,ch,Chichewa,3,Ndondomeko
1,ch,Chichewa,4,Makhalidwe oyipa
1,ch,Chichewa,5,Dekhani ndi kuchotsa nkhawa
1,ch,Chichewa,6,Kukambapo zokhudza COVID-19
1,he,Hebrew,6,על וירוס הקורונה
1,maku,Markuy Htamathi Naga,1,Tip Sheet Number 1
