languageType,languageCode,languageName,tipSheetNumber,title
1,maku,Markuy Htamathi Naga,2,Tip Sheet Number 2
1,maku,Markuy Htamathi Naga,3,Tip Sheet Number 3
1,maku,Markuy Htamathi Naga,4,Tip Sheet Number 4
1,maku,Markuy Htamathi Naga,5,Tip Sheet Number 5
1,maku,Markuy Htamathi Naga,6,Tip Sheet Number 6
1,nl,Dutch,1,Eén-op-Eén Tijd
1,nl,Dutch,2,Hou Het Positief
1,nl,Dutch,3,Creëer Structuur
1,nl,Dutch,4,Lastig Gedrag
1,nl,Dutch,5,Blijf Rustig en Hou Stress Onder Controle
1,nl,Dutch,6,Praten over COVID-19
1,fil,Filipino,1,One-on-One Time
1,fil,Filipino,2,Manatiling Positibo
1,fil,Filipino,3,Pananatili ng Istruktura at Regular na Gawain
1,fil,Filipino,4,Negatibong Kilos
1,fil,Filipino,5,Manatiling Kalmado at Pangasiwaan ang Stress
1,fil,Filipino,6,Pakikipag-usap Tungkol sa COVID-19
1,fil,Filipino,7,Pagiging Ligtas ng mga Bata sa Internet
1,fil,Filipino,8,Pagbabudget ng Pamilya Kapag Stressed sa Gastos
1,fil,Filipino,9,Pagkakasundo ng pamilya sa tahanan
1,fil,Filipino,10,Pagkatuto sa pamamagitan ng laro
1,fil,Filipino,11,Kapag Nagagalit Tayo
1,fil,Filipino,12,Pag-aalaga ng anak sa masikip na tahanan at komunidad
1,fil,Filipino,13,Mga Tips para sa mga Batang may Kapansanan
1,fil,Filipino,14,Mga Tip para sa Pagpapalaki ng Teenager
1,fil,Filipino,15,Pagpapalaki ng Sanggol
1,fi,Finnish,1,Yhteinen aika
1,fi,Finnish,2,Pidä yllä positiivisuutta
1,fi,Finnish,3,Luo rutiini!
1,fi,Finnish,4,Huono käytös
1,fi,Finnish,5,Pysy rauhallisena ja hallitse stressiä
1,fi,Finnish,6,Pandemiasta keskusteleminen
1,khong,Khong so chin,1,Kxp tahi tama si kham ning petjok mih
1,khong,Khong so chin,2,Kijok hnai dei bah
1,khong,Khong so chin,3,Ni hai kaham hnaipxng pyty bah
1,khong,Khong so chin,4,Nohnai mih viek sai
1,khong,Khong so chin,5,Ra-ui hüm ty hnai mah bah. Ra-ui phiei hmu si di hümmih py hra bah
1,khong,Khong so chin,6,COVID-19 hlongsai txr mih
1,luo,Dholuo,1,Tam pi lanyado acel acel
1,luo,Dholuo,2,Bed calo gin mo maractutwal peke
1,luo,Dholuo,3,Jang tic mapat pat
1,luo,Dholuo,4,Tim Maracu
1,luo,Dholuo,5,bed mot dok bene ma wii opye
1,luo,Dholuo,6,Nyamo lok ikom KORONA-19
1,da,Danish,1,Tid sammen på tomandshånd
1,da,Danish,2,Hold det positivt
1,da,Danish,3,Skab struktur
1,da,Danish,4,Dårlig opførsel
1,da,Danish,5,Hold dig rolig og hold styr på din stress
1,da,Danish,6,Samtaler om COVID-19
1,da,Danish,7,Online sikkerhed for børn
1,da,Danish,8,Familiebudgetter
1,da,Danish,9,Familieforhold
1,da,Danish,10,Lær gennem leg
1,da,Danish,11,Klar vreden
1,da,Danish,12,Overfyldt hjem
1,teo,Ateso,1,Apak na idiope ka idiope
1,teo,Ateso,2,Aidar koipone kalo ebeitor
1,teo,Ateso,3,Eswamae!
1,teo,Ateso,4,Aswamiso nuarokok
1,teo,Ateso,5,Ekot ainapara kanu apedor aomisio
1,teo,Ateso,6,Einer nuikamunitos COVID- 19
1,teo,Ateso,7,Aidar idwe oyuara kotoma olago
1,teo,Ateso,8,Eipone lo ebeitor aitwasam ikapun okale kapak kana ikidiokototor ikapun
1,teo,Ateso,9,Ajanara najokan kotoma ore
1,teo,Ateso,10,Aisisiaun kotoma abolia
1,teo,Ateso,11,Ne ikadakina oni
1,teo,Ateso,12,Eidare lo ekale kotoma oreria idunyudunya keda lu ipu itunga
1,tly,Tai,1,Tip Sheet Number 1
1,tly,Tai,2,Tip Sheet Number 2
1,tly,Tai,3,Tip Sheet Number 3
1,tly,Tai,4,Tip Sheet Number 4
1,tly,Tai,5,Tip Sheet Number 5
1,tly,Tai,6,Tip Sheet Number 6
1,zu,Zulu,1,Isikhathi-esisodwa / ukuchitha isikhathi ndawonye (spending time together)
1,zu,Zulu,2,Ukugcina ingqondo enhle
1,zu,Zulu,3,Sakhiwo PheZulu!
1,zu,Zulu,4,Ukuziphatha Okubi
1,zu,Zulu,5,Gcina Ukuthula futhi uphathe ukuxineka
1,zu,Zulu,6,Ukukhuluma nge-COVID-19
1,zu,Zulu,14,Amathiphu abazali babantwana asebekhulile/intsha (amathineja)
1,lemi,Lemi,1,Nade qütä tähang kätü py pa
1,lemi,Lemi,2,Hawi saite mi hai kheng pa
1,lemi,Lemi,3,Käni qütä äly äly sa hethang aerü rüng
1,lemi,Lemi,4,Kähawi y sa lang saite
1,lemi,Lemi,5,Bälungbi mawngphi y rung khytä awng hai nang te phüng
1,lemi,Lemi,6,COVID 19 phüng thui pa hethang
1,lisu,Lisu,1,Tip Sheet Number 1
1,lisu,Lisu,2,Tip Sheet Number 2
1,lisu,Lisu,3,Tip Sheet Number 3
1,lisu,Lisu,4,Tip Sheet Number 4
1,lisu,Lisu,5,Tip Sheet Number 5
1,lisu,Lisu,6,Tip Sheet Number 6
1,nag,Naga,1,Tip Sheet Number 1
1,nag,Naga,2,Tip Sheet Number 2
1,nag,Naga,3,Tip Sheet Number 3
1,nag,Naga,4,Tip Sheet Number 4
1,nag,Naga,5,Tip Sheet Number 5
1,nag,Naga,6,Tip Sheet Number 6
1,tpi,Tok Pisin,1,Taim blong toktok long wan wan
1,tpi,Tok Pisin,2,Stap wantaim Stretpela tingting
1,tpi,Tok Pisin,3,Stap redi gut
1,tpi,Tok Pisin,4,Bikhet Pasin
1,tpi,Tok Pisin,5,Stap Isi na No ken tingting planti
1,tpi,Tok Pisin,6,Toktok blong COVID-19
1,ark,Arkha,1,Htiv ghav saiˇ -iv htiv ghav Mawˇ dzoeˇ yamv
1,ark,Arkha,2,Mˇ pyeu^ ma lehˇ noev -awˇ Mˇ -awv
1,ark,Arkha,3,Gaˇ kawˆ kawˆ htav yawv
1,ark,Arkha,4,Mav muiv -eu mˇ jev shaˇ kawˆ
1,ark,Arkha,5,Shav zahv na^ ngeh Chiv chuˇ ni jawˇ -awv
1,ark,Arkha,6,Kawˇ viˆ 19 gaˇ kawˆ Dzawˇ mehv -eu
1,bis,Bislama,1,Tip Sheet Number 1
1,bis,Bislama,2,Tip Sheet Number 2
1,bis,Bislama,3,Tip Sheet Number 3
1,bis,Bislama,4,Tip Sheet Number 4
1,bis,Bislama,5,Tip Sheet Number 5
1,bis,Bislama,6,Tip Sheet Number 6
1,sot,Sesotho,1,Nako ea hoba 'moho
1,sot,Sesotho,2,Ha re itlatseng ka matla
1,sot,Sesotho,3,Tlhatlhamano ea lietsahala
1,sot,Sesotho,4,Boitsoaro bo sa amoheleeng
1,sot,Sesotho,5,Theola moea ule khathello ea maikutlo
1,sot,Sesotho,6,Ho bua ka kokoana hloko ea corona
1,sot,Sesotho,7,Ho Boloka Bana ba Bolokehile ho Marangrang
1,sot,Sesotho,8,Bajete ya Lelapa Nakong ya Kgatello ya Ditjhelete
1,sot,Sesotho,9,Kgotso Lapeng ka Tlung
1,sot,Sesotho,10,Ho ithuta ka ho bapala
1,sot,Sesotho,11,Ha Re Kgena
1,sot,Sesotho,12,Botswadi Malapeng le Metseng e Pakellaneng
1,bcl,Bikol Naga,1,One-on-One Time
1,bcl,Bikol Naga,2,Ipadagos an Pagiging Positibo
1,bcl,Bikol Naga,3,Pagkakaigwa nin Istruktura asin Regular na mga Gigibohon
1,bcl,Bikol Naga,4,Pag Ang Mga Aki Nagpapastidyo
1,bcl,Bikol Naga,5,Kumalmar asin Manehuhon an Stress
1,bcl,Bikol Naga,6,Urulay-ulay tungkol sa COVID-19
1,bcl,Bikol Naga,7,Pagsegurar na Pirming Ligtas an mga Aki Online
1,bcl,Bikol Naga,8,Pagba-budget kan Pamilya sa Panahon nin Krisis Pampinansyal
1,bcl,Bikol Naga,9,Pagkakasundo kan pamilya sa harong
1,bcl,Bikol Naga,10,Pagkanuod sa paagi kan kawat
1,bcl,Bikol Naga,11,Pag Kita Naaanggot
1,bcl,Bikol Naga,12,Pagiging magurang sa surusuang harong asin komunidad
1,bcl,Bikol Naga,13,Tips para sa mga Children with Disabilities
1,bcl,Bikol Naga,14,Tips para sa pagiging magurang sa teenager
1,bcl,Bikol Naga,15,Nag-aaling nin Umboy?
1,nso,Sepedi,1,Go Ipha Nako ya go ba le Ngwana
1,nso,Sepedi,2,Eba le Pono e Botse
1,nso,Sepedi,3,Ithute Mekgwa e Mefsa
1,nso,Sepedi,4,Ge bana ba sa Itshware Botse…
1,nso,Sepedi,5,Theoša Maswafo
1,nso,Sepedi,6,Go Bolela ka COVID-19
1,nso,Sepedi,7,Go Šireletša Bana Inthaneteng
1,nso,Sepedi,8,Go Diriša Tšhelete Nakong ye e Boima
1,nso,Sepedi,9,Khutšo ka Lapeng
1,nso,Sepedi,10,Go Ruta Bana le Bapala
1,nso,Sepedi,11,Ge re Galefa
1,nso,Sepedi,12,Go Hlokomela Bana Malapeng le Metseng e Pitlaganego
1,cho,Cho,1,Tip Sheet Number 1
1,cho,Cho,2,Tip Sheet Number 2
1,cho,Cho,3,Tip Sheet Number 3
1,cho,Cho,4,Tip Sheet Number 4
1,cho,Cho,5,Tip Sheet Number 5
1,cho,Cho,6,Tip Sheet Number 6
1,mon,Mon,1,Tip Sheet Number 1
1,mon,Mon,2,Tip Sheet Number 2
1,mon,Mon,3,Tip Sheet Number 3
1,mon,Mon,4,Tip Sheet Number 4
1,mon,Mon,5,Tip Sheet Number 5
1,mon,Mon,6,Tip Sheet Number 6
1,pnn,Paung Nyuan Naga,1,1
1,pnn,Paung Nyuan Naga,2,2
1,pnn,Paung Nyuan Naga,3,3
1,pnn,Paung Nyuan Naga,4,4
1,pnn,Paung Nyuan Naga,5,5
1,pnn,Paung Nyuan Naga,6,6
1,flm,Falam,1,Tip Sheet Number 1
1,flm,Falam,2,Tip Sheet Number 2
1,flm,Falam,3,Tip Sheet Number 3
1,flm,Falam,4,Tip Sheet Number 4
1,flm,Falam,5,Tip Sheet Number 5
1,flm,Falam,6,Tip Sheet Number 6
1,gn,Goga Naga,1,Tip Sheet Number 1
1,gn,Goga Naga,2,Tip Sheet Number 2
1,gn,Goga Naga,3,Tip Sheet Number 3
1,gn,Goga Naga,4,Tip Sheet Number 4
1,gn,Goga Naga,5,Tip Sheet Number 5
1,gn,Goga Naga,6,Tip Sheet Number 6
1,lai,Lai,1,Tip Sheet Number 1
1,lai,Lai,2,Tip Sheet Number 2
1,lai,Lai,3,Tip Sheet Number 3
1,lai,Lai,4,Tip Sheet Number 4
1,lai,Lai,5,Tip Sheet Number 5
1,lai,Lai,6,Tip Sheet Number 6
1,hlt,Matupi,1,Tip Sheet Number 1
1,hlt,Matupi,2,Tip Sheet Number 2
1,hlt,Matupi,3,Tip Sheet Number 3
1,hlt,Matupi,4,Tip Sheet Number 4
1,hlt,Matupi,5,Tip Sheet Number 5
1,hlt,Matupi,6,Tip Sheet Number 6
1,sak,Sakaw Karen,1,Tip Sheet Number 1
1,sak,Sakaw Karen,2,Tip Sheet Number 2
1,sak,Sakaw Karen,3,Tip Sheet Number 3
1,sak,Sakaw Karen,4,Tip Sheet Number 4
1,sak,Sakaw Karen,5,Tip Sheet Number 5
1,sak,Sakaw Karen,6,Tip Sheet Number 6
1,ky,Kayaw,1,Tip Sheet Number 1
1,ky,Kayaw,2,Tip Sheet Number 2
1,ky,Kayaw,3,Tip Sheet Number 3
1,ky,Kayaw,4,Tip Sheet Number 4
1,ky,Kayaw,5,Tip Sheet Number 5
1,ky,Kayaw,6,Tip Sheet Number 6
1,psk,Pakanyaw Sakaw Karen,1,Tip Sheet Number 1
1,psk,Pakanyaw Sakaw Karen,2,Tip Sheet Number 2
1,psk,Pakanyaw Sakaw Karen,3,Tip Sheet Number 3
1,psk,Pakanyaw Sakaw Karen,4,Tip Sheet Number 4
1,psk,Pakanyaw Sakaw Karen,5,Tip Sheet Number 5
1,psk,Pakanyaw Sakaw Karen,6,Tip Sheet Number 6
1,kjp,East Pwo Karen,1,Tip Sheet Number 1
1,kjp,East Pwo Karen,2,Tip Sheet Number 2
1,kjp,East Pwo Karen,3,Tip Sheet Number 3
1,kjp,East Pwo Karen,4,Tip Sheet Number 4
1,kjp,East Pwo Karen,5,Tip Sheet Number 5
1,kjp,East Pwo Karen,6,Tip Sheet Number 6
1,tm,Tedim,1,Tip Sheet Number 1
1,tm,Tedim,2,Tip Sheet Number 2
1,tm,Tedim,3,Tip Sheet Number 3
1,tm,Tedim,4,Tip Sheet Number 4
1,tm,Tedim,5,Tip Sheet Number 5
1,tm,Tedim,6,Tip Sheet Number 6
1,ceb,Bisaya,1,One-on-one Time
1,ceb,Bisaya,2,Pagpadayon sa Pagpakapositibo
1,ceb,Bisaya,3,Paghan-ay sa mga Buluhaton!
1,ceb,Bisaya,4,Dili Maayo nga Pamatasan
1,ceb,Bisaya,5,Magpabiling Kalmado ug Magdumala sa Stress
1,ceb,Bisaya,6,Pagistorya bahin sa COVID-19
1,ceb,Bisaya,7,Panigurong Luwas ang Mga Bata Online
1,ceb,Bisaya,8,FPagbudyet sa Pamilya sa Panahon sa Stress na Pampinansyal
1,ceb,Bisaya,9,Panag-uyon sa Pamilya sa Balay
1,ceb,Bisaya,10,Pagkat-on pianagi sa pagdula
1,ceb,Bisaya,11,Kung Kita Masuko
1,ceb,Bisaya,12,Pagkaginikanan sa sikit na balay ug mga komunidad
1,ceb,Bisaya,13,Mga tip alang sa mga bata nga adunay kakulangan
1,ceb,Bisaya,14,Mga tips alang sa mga ginikanan og tin-edyer
1,ceb,Bisaya,15,Gaatiman ka og bag-ong masuso?
1,ilo,Ilokano,1,One-on-one Time
1,ilo,Ilokano,2,Agtalinaed a Positibo
1,ilo,Ilokano,3,Agplano
1,ilo,Ilokano,4,Madi nga ugali
1,ilo,Ilokano,5,Agtalinaed a Natalinaay ken Kayanen ti Stress
1,ilo,Ilokano,6,Panagsarita panggep COVID-19
1,ilo,Ilokano,7,Taginayunen iti kina-imeng dagiti ubbing iti online
1,ilo,Ilokano,8,Ag-budget nga Kadua ti Pamilya ti Panawen ti Stress ti Kwarta
1,ilo,Ilokano,9,Panagkaykaysa ti Pamilya ti Uneg Balay
1,ilo,Ilokano,10,Panakaadal babaen iti panagay-ayam
1,ilo,Ilokano,11,Nu Makapungtot Tayo
1,ilo,Ilokano,12,Panagpadakkel iti annak nu agiyan ti natao nga balay ken komunidad
1,ilo,Ilokano,13,Tips para kadagiti ubbing nga adda iti espesyal a kasapulan da(dagiti ubbing nga adda disabilidad na)
1,ilo,Ilokano,14,Tips para iti panagpadakkel iti teenagers
1,ilo,Ilokano,15,Panagpadakkel iti baro a tagibi?
1,twi,Twi,1,Anim-ne-Anim Bere
1,twi,Twi,2,Adwempa a Yebekura wɔ ho
1,twi,Twi,3,Yɛ Nhyehyɛe
1,twi,Twi,4,Sɛ mmofra da nneyɛ bɔne adi a......
1,twi,Twi,5,Nya Abotare na Di Ɔhaw so
1,twi,Twi,6,COVID-19 ho Nkɔmmɔbɔ
1,twi,Twi,7,Mmofra Bammɔ wɔ Intanɛt So
1,twi,Twi,8,Abusua no Sikasɛm ho Ntotoe wɔ Ahokyere Bere mu
1,twi,Twi,9,Abusua mu Biakoyɛ wɔ Fie
1,twi,Twi,10,Agorɔ a wɔnam so Sua Ade
1,twi,Twi,11,Bere a Yɛn Bo Afuw
1,twi,Twi,12,Abaatanyɔ wɔ Afie anaa Mmeae a Nnipa dɔɔso
1,war,Waray,1,One-on-one Time
1,war,Waray,2,Pagiging Positibo
1,war,Waray,3,Pagpadayon han regular nga mga buruhaton
1,war,Waray,4,Diri maupay nga gios
1,war,Waray,5,Paging kalmado ngan pag manage han stress
1,war,Waray,6,Pag-istorya parte han Covid 19
1,war,Waray,7,Paningkamot nga an mga bata in talwas ha paggamit han internet
1,war,Waray,8,Pag budget han pamilya kon makuri an pangwartahan
1,war,Waray,9,An maupay nga pagkakasarabot han pamilya ha panimalay
1,war,Waray,10,Pagkahibaro pinaagi hin mulay
1,war,Waray,11,Kon nasisina kita
1,war,Waray,12,Panimangno han pamilya ha mga nagbubugiot nga panimalay ngan komunidad
1,war,Waray,13,Tips para ha mga bata na may espesyal na panginahanglan
1,war,Waray,14,Tips para pagmangno hin teenagers
1,war,Waray,15,Nagmamangno ka ba hin bag-o nga minasus-an?
1,rom,Romani,1,Vakti jekh pe jekh
1,rom,Romani,2,Aćhen pozitivno
1,rom,Romani,3,Laćharen o đive!
1,rom,Romani,4,Đungalo aćharipe
1,rom,Romani,5,Aven harati thaj kontrolišin o izdraripe
1,rom,Romani,6,Vaćaripe katar o COVID-19
1,rom,Romani,7,Arakhavipe ćhavorengo po internet
1,rom,Romani,8,Familiako budžetiripe ano vakti zuralje finansisko presiako
1,rom,Romani,9,Familijako laćhardipe ano ćher
1,rom,Romani,10,Sićipe andral o ćheljipe
1,rom,Romani,11,Kana sam holjarniko
1,rom,Romani,12,E dejako thaj dadesko araćhipe ano pherdo ćher
1,rom,Romani,13,Gođaver lafora e dejaće thaj dadese kaj siljen ćhavore aćhavimatanca ano baripe
1,rom,Romani,14,Gođaver lafora e dejaće thaj dadese terne đenenđe
1,rom,Romani,15,Reslo nevo bajato - gođaver lafora e dejaće thaj dadese
1,cbk,Chavacano,1,Esta positivo
1,cbk,Chavacano,2,Esta positivo
1,cbk,Chavacano,3,Pone Estructura
1,cbk,Chavacano,4,Modo Que Gende Debe
1,cbk,Chavacano,5,Esta Calmado y Maneja Con el Stress
1,cbk,Chavacano,6,Man cuento acerca de COVID 19
1,cbk,Chavacano,7,Asegura el Proteccion del maga bata online
1,cbk,Chavacano,8,Man budget el familia durante el estrés de financial
1,cbk,Chavacano,9,Harmonia na Familia
1,cbk,Chavacano,10,Ta aprende durante na huego
1,cbk,Chavacano,11,Si ta keda kita rabyaw
1,cbk,Chavacano,12,Cuidada na Jutay Espacio y Communidad
1,cbk,Chavacano,13,Tips para na maga Children with Disabilities
1,cbk,Chavacano,14,Tips para na cuidada del maga jovenes
1,cbk,Chavacano,15,Cuidada de Nuevo Nacido Niño/Niña
1,mdh,Maguindanao,1,Su kutika a ipedtalipwa pembityalay (One-on-One time)
1,mdh,Maguindanao,2,Tatapen su mapiya a kapagitung
1,mdh,Maguindanao,3,Structure Up!
1,mdh,Maguindanao,4,Dikena mapiya a gway-gway
1,mdh,Maguindanao,5,Tatap ka su kakalmadu endu kuntrul ka su stres
1,mdh,Maguindanao,6,Kapembityala makipantag sa COVID-19
1,mdh,Maguindanao,7,Tatapen su kalidtas kanu mga wata siya sa online
1,mdh,Maguindanao,8,Su kapem-budget nu pamilya sa timpu na financial stress
1,mdh,Maguindanao,9,Mapiya a kabagawida nu pamilya siya sa walay
1,mdh,Maguindanao,10,Kabangagi sa siya gokit sa dalmetan
1,mdh,Maguindanao,11,Amayka Galipunget Tanu
1,mdh,Maguindanao,12,Su kapedtiyakap sa wata siya kanu madakel I taw nin a mga walay endu pendalpan
1,mdh,Maguindanao,13,Mga Tips para sa mga wata a sadil
1,mdh,Maguindanao,14,Mga tips sa kapenduduluk's sa mga bagowata
1,mdh,Maguindanao,15,Pedtutulado sa bago ginemaw a wata?
1,mrw,Maranao,1,Kapumbugi sa oras ko wata
1,mrw,Maranao,2,Kalantas o mapiya a pamikiran
1,mrw,Maranao,3,Tanor a galbuk!
1,mrw,Maranao,4,Di-mapiya a olawla
1,mrw,Maranao,5,Kalma ka ago kontrol anga so stress ka
1,mrw,Maranao,6,So kambibityarae ko COVID-19
1,mrw,Maranao,7,Kambudget o pamilya sii ko masa a karugun o perak
1,mrw,Maranao,8,Kambudget o pamilya sii ko masa a karugun o perak
1,mrw,Maranao,9,So kalilintad o pamilya sa walay
1,mrw,Maranao,10,Kaphakasowa ko kanggita-gita
1,mrw,Maranao,11,Igira phukararangitan tano
1,mrw,Maranao,12,So kambiyat sii ko walay ago ingud a madakul a taw ron
1,mrw,Maranao,13,Gonanao ko mga wata a aduna bangun iyan
1,mrw,Maranao,14,Mga okit para ko kambiyat a ko mga kangudaan
1,mrw,Maranao,15,Kambiyat ko ikaririga?
1,ha,Hausa/حَوْسَ,1,Ganawa mutum-da-mutum
1,ha,Hausa/حَوْسَ,2,Tabbatar da shi da kyau
1,ha,Hausa/حَوْسَ,3,Tsara
1,ha,Hausa/حَوْسَ,4,Idan yara suka yi laifi
1,ha,Hausa/حَوْسَ,5,Ka nutsu kuma ka sarrfa tsananin damuwa
1,ha,Hausa/حَوْسَ,6,Magana akan cutar MASHAKO
1,ha,Hausa/حَوْسَ,7,Kare lafiyar yara a kan intanet
1,ha,Hausa/حَوْسَ,8,Kasafin Kuɗi na Gida a Lokutan Matsalolin Kuɗiha
1,ha,Hausa/حَوْسَ,9,Zaman Lafiyan Iyali a Gida
1,ha,Hausa/حَوْسَ,10,Koyo ta Hanyar Wasa
1,ha,Hausa/حَوْسَ,11,Yayin da Muka Fusata
1,ha,Hausa/حَوْسَ,12,Kimtsa Iyali a Gidaje da Al’ummu Masu Cunkoso
2,ha,حَوْسَ/Hausa,1,Ganawa mutum-da-mutum
2,ha,حَوْسَ/Hausa,2,Tabbatar da shi da kyau
2,ha,حَوْسَ/Hausa,3,Tsara
2,ha,حَوْسَ/Hausa,4,Idan yara suka yi laifi
2,ha,حَوْسَ/Hausa,5,Ka nutsu kuma ka sarrfa tsananin damuwa
2,ha,حَوْسَ/Hausa,6,Magana akan cutar MASHAKO
2,ha,حَوْسَ/Hausa,7,Kare lafiyar yara a kan intanet
2,ha,حَوْسَ/Hausa,8,Kasafin Kuɗi na Gida a Lokutan Matsalolin Kuɗiha
2,ha,حَوْسَ/Hausa,9,Zaman Lafiyan Iyali a Gida
2,ha,حَوْسَ/Hausa,10,Koyo ta Hanyar Wasa
2,ha,حَوْسَ/Hausa,11,Yayin da Muka Fusata
2,ha,حَوْسَ/Hausa,12,Kimtsa Iyali a Gidaje da Al’ummu Masu Cunkoso
1,ku,Kurmanji,1,Demên taybet yên xwe û zarokê xwe
1,ku,Kurmanji,2,Bi pozatîvî bimîne
1,ku,Kurmanji,3,Karan li hev bîne!
1,ku,Kurmanji,4,Tevgerên nebaş
1,ku,Kurmanji,5,Aram be û bi ser stres û astengiyan de zal be
1,ku,Kurmanji,6,Axaftin li ser Coronayê
1,tsg,Tausug (Philippines),1,Oras pa Hambuuk -Hambuuk
1,tsg,Tausug (Philippines),2,Piya-panatili Ini Pasitib
1,tsg,Tausug (Philippines),3,Ipanatili in Kahatulan!
1,tsg,Tausug (Philippines),4,Mangi Addat-tabiat
1,tsg,Tausug (Philippines),5,Manatili Kalmado iban Hatulun in Stress
1,tsg,Tausug (Philippines),6,Magbissara pasalan COVID-19
1,tsg,Tausug (Philippines),7,Isiguru pirmi Ligtas in mga Bata ha Online
1,tsg,Tausug (Philippines),8,Pagbadyet sin Pamilya ha Waktu sin Pinansyal Stress
1,tsg,Tausug (Philippines),9,Paghambuuk sin Pamilya ha bahay
1,tsg,Tausug (Philippines),10,Umingat dayn ha pag-langug
1,tsg,Tausug (Philippines),11,Bang Kita Astulan
1,tsg,Tausug (Philippines),12,Pagmagulang ha mataud ha laum bahay iban ha mga kawman
1,tsg,Tausug (Philippines),13,Tips para ha kabataan iban tagasakit
1,tsg,Tausug (Philippines),14,Tip ha pagmaas ha mga kabataan
1,tsg,Tausug (Philippines),15,Pagmaas bang awn bagu-anak
1,pam,Kapampangan (Philippines),1,Oras king metung at metung
1,pam,Kapampangan (Philippines),2,Pamanatiling Positibu
1,pam,Kapampangan (Philippines),3,Pamanatiling istruktura
1,pam,Kapampangan (Philippines),4,Ali mayap a dapat
1,pam,Kapampangan (Philippines),5,Manatili kang kalmadu ampo i-manage ing stress
1,pam,Kapampangan (Philippines),6,Pamisabi tungkul king COVID-19